"","Date","DateCor","Position","Tank","Enclosure","Treatment","PredT","Density","Density.at.t.1","TotalTadMass","AvgTadMass","ChlAConcentration","TankChl","Salinity","Temp","pH","DO.","Collected.Volume..mL.","Copepoda","Diplostraca","Ostracoda","TotalZoop","Other","Detritious.Load","Leaf.Conent","CopepodPerLiter","DiploPerLiter","OstracodPerLiter","ZoopPerLiter","TotalCrust","Mass","FrogDensity","CumFrogMass","CumFrogDen","TotalAnuranMass","AvgAnuranMass","time"
"480",2024-08-18,2024-08-17,"14_B","14","B","0.4","0",10,16,1.0239,0.10239,0.83,0.89,0.41,27,3.77,48.4,3900,0,0,0,9,9,"Med","Med",0,0,0,2.30769230769231,0,0,0,0,0,1.0239,0.10239,3
"481",2024-09-01,2024-08-31,"14_B","14","B","0.4","0",0,NA,0,0,0.12,0.58,0.41,27.5,3.93,54.6,3650,0,0,0,3,3,"Med","Low",0,0,0,0.821917808219178,0,0.1594,1,0.1594,1,0.1594,0.1594,4
"482",2024-09-15,2024-09-14,"14_B","14","B","0.4","0",0,NA,0,0,0.34,0.43,0.42,23.1,3.96,55.7,3535,0,0,0,18,18,"Low","Low",0,0,0,5.09193776520509,0,0.1594,1,0.1594,1,0.1594,0.1594,5
"483",2024-09-28,2024-09-28,"14_B","14","B","0.4","0",0,NA,0,0,0.92,0.57,0.39,25.1,4.05,57.1,4065,0,0,0,66,66,"High","High",0,0,0,16.2361623616236,0,0.1594,1,0.1594,1,0.1594,0.1594,6
"484",2024-10-12,2024-10-12,"14_B","14","B","0.4","0",0,NA,0,0,0.59,0.59,0.41,18.1,4.28,69.3,3775,0,0,0,31,31,"Med","Low",0,0,0,8.21192052980133,0,0.1594,1,0.1594,1,0.1594,0.1594,7
"485",2024-10-26,2024-10-26,"14_B","14","B","0.4","0",0,NA,0,0,1.08,0.75,0.42,21.1,4.35,71.7,3715,0,0,0,48,48,"Med","Med",0,0,0,12.9205921938089,0,0.1594,1,0.1594,1,0.1594,0.1594,8
"486",2024-11-16,2024-11-16,"14_B","14","B","0.4","0",0,NA,0,0,2.84,4.13,0.42,15.9,4.12,76.3,3935,0,0,0,53,53,"Med","Med",0,0,0,13.4688691232529,0,0.1594,1,0.1594,1,0.1594,0.1594,9
"487",2024-07-24,2024-07-23,"14_C","14","C","0.4","1",22,72,1.3919,0.0632681818181818,2.8152,NA,0.39,28,5.71,26,3890,32,355,0,398,11,"Low","Low",8.22622107969152,91.2596401028278,0,102.313624678663,99.4858611825193,0,0,0,0,1.3919,0.0632681818181818,1
"488",2024-08-04,2024-08-03,"14_C","14","C","0.4","1",11,22,1.2076,0.109781818181818,1.04,1.83,0.51,27,3.94,34.1,3815,2,3,0,8,3,"Low","HIgh",0.524246395806029,0.786369593709043,0,2.09698558322412,1.31061598951507,0,0,0,0,1.2076,0.109781818181818,2
"489",2024-08-18,2024-08-17,"14_C","14","C","0.4","1",7,11,1.0094,0.1442,0.96,0.89,0.41,27,3.77,48.4,3900,0,0,0,9,9,"Med","Med",0,0,0,2.30769230769231,0,0,0,0,0,1.0094,0.1442,3
"490",2024-09-01,2024-08-31,"14_C","14","C","0.4","1",1,7,0.0861,0.0861,0.47,0.58,0.41,27.5,3.93,54.6,3650,0,0,0,3,3,"Med","Low",0,0,0,0.821917808219178,0,0,0,0,0,0.0861,0.0861,4
"491",2024-09-15,2024-09-14,"14_C","14","C","0.4","1",0,NA,0,0,0.44,0.43,0.42,23.1,3.96,55.7,3535,0,0,0,18,18,"Low","Low",0,0,0,5.09193776520509,0,0,0,0,0,0,0,5
"492",2024-09-28,2024-09-28,"14_C","14","C","0.4","1",0,NA,0,0,0.71,0.57,0.39,25.1,4.05,57.1,4065,0,0,0,66,66,"High","High",0,0,0,16.2361623616236,0,0,0,0,0,0,0,6
"493",2024-10-12,2024-10-12,"14_C","14","C","0.4","1",0,NA,0,0,0.72,0.59,0.41,18.1,4.28,69.3,3775,0,0,0,31,31,"Med","Low",0,0,0,8.21192052980133,0,0,0,0,0,0,0,7
"494",2024-10-26,2024-10-26,"14_C","14","C","0.4","1",0,NA,0,0,0.93,0.75,0.42,21.1,4.35,71.7,3715,0,0,0,48,48,"Med","Med",0,0,0,12.9205921938089,0,0,0,0,0,0,0,8
"495",2024-11-16,2024-11-16,"14_C","14","C","0.4","1",0,NA,0,0,2.64,4.13,0.42,15.9,4.12,76.3,3935,0,0,0,53,53,"Med","Med",0,0,0,13.4688691232529,0,0,0,0,0,0,0,9
"496",2024-07-24,2024-07-23,"14_D","14","D","0.4","0",4,5,0.8147,0.203675,3.92208,NA,0.39,28,5.71,26,3890,32,355,0,398,11,"Low","Low",8.22622107969152,91.2596401028278,0,102.313624678663,99.4858611825193,0,0,0,0,0.8147,0.203675,1
"497",2024-08-04,2024-08-03,"14_D","14","D","0.4","0",3,4,2.1422,0.714066666666667,1.5,1.83,0.51,27,3.94,34.1,3815,2,3,0,8,3,"Low","HIgh",0.524246395806029,0.786369593709043,0,2.09698558322412,1.31061598951507,0,0,0,0,2.1422,0.714066666666667,2
"498",2024-08-18,2024-08-17,"14_D","14","D","0.4","0",3,3,1.3357,0.445233333333333,1.01,0.89,0.41,27,3.77,48.4,3900,0,0,0,9,9,"Med","Med",0,0,0,2.30769230769231,0,0,0,0,0,1.3357,0.445233333333333,3
"499",2024-09-01,2024-08-31,"14_D","14","D","0.4","0",1,3,0.3833,0.3833,0.32,0.58,0.41,27.5,3.93,54.6,3650,0,0,0,3,3,"Med","Low",0,0,0,0.821917808219178,0,0.1866,1,0.1866,1,0.5699,0.28495,4
"500",2024-09-15,2024-09-14,"14_D","14","D","0.4","0",0,NA,0,0,0.38,0.43,0.42,23.1,3.96,55.7,3535,0,0,0,18,18,"Low","Low",0,0,0,5.09193776520509,0,0.1866,1,0.1866,1,0.1866,0.1866,5
"501",2024-09-28,2024-09-28,"14_D","14","D","0.4","0",0,NA,0,0,1.18,0.57,0.39,25.1,4.05,57.1,4065,0,0,0,66,66,"High","High",0,0,0,16.2361623616236,0,0.1866,1,0.1866,1,0.1866,0.1866,6
"502",2024-10-12,2024-10-12,"14_D","14","D","0.4","0",0,NA,0,0,0.78,0.59,0.41,18.1,4.28,69.3,3775,0,0,0,31,31,"Med","Low",0,0,0,8.21192052980133,0,0.1866,1,0.1866,1,0.1866,0.1866,7
"503",2024-10-26,2024-10-26,"14_D","14","D","0.4","0",0,NA,0,0,1.26,0.75,0.42,21.1,4.35,71.7,3715,0,0,0,48,48,"Med","Med",0,0,0,12.9205921938089,0,0.1866,1,0.1866,1,0.1866,0.1866,8
"504",2024-11-16,2024-11-16,"14_D","14","D","0.4","0",0,NA,0,0,2.59,4.13,0.42,15.9,4.12,76.3,3935,0,0,0,53,53,"Med","Med",0,0,0,13.4688691232529,0,0.1866,1,0.1866,1,0.1866,0.1866,9
"505",2024-07-24,2024-07-23,"15_A","15","A","5","0",2,4,0.6532,0.3266,0.20592,NA,4.89,28.5,6.23,1.2,3920,21,10,0,34,3,"Low","Low",5.35714285714286,2.55102040816327,0,8.6734693877551,7.90816326530612,0,0,0,0,0.6532,0.3266,1
"506",2024-08-04,2024-08-03,"15_A","15","A","5","0",2,2,1.3915,0.69575,1.05,27.85,5.01,27.4,6.03,38.9,4005,43,0,0,48,5,"Med","Low",10.7365792759051,0,0,11.9850187265918,10.7365792759051,0,0,0,0,1.3915,0.69575,2
"507",2024-08-18,2024-08-17,"15_A","15","A","5","0",1,2,0.804,0.804,7.48,7.2,5.11,27.4,6.41,51.7,4025,192,0,0,197,5,"Med","Low",47.7018633540373,0,0,48.944099378882,47.7018633540373,0,0,0,0,0.804,0.804,3
"508",2024-09-01,2024-08-31,"15_A","15","A","5","0",0,NA,0,0,6.22,5.45,5.1,28.3,6.44,47.4,3930,135,0,0,136,1,"Med","Low",34.3511450381679,0,0,34.6055979643766,34.3511450381679,0,0,0,0,0,0,4
"509",2024-09-15,2024-09-14,"15_A","15","A","5","0",0,NA,0,0,6.62,13.89,5.05,23.4,6.41,47.6,4030,91,0,57,158,10,"Med","Low",22.5806451612903,0,14.1439205955335,39.2059553349876,36.7245657568238,0,0,0,0,0,0,5
"510",2024-09-28,2024-09-28,"15_A","15","A","5","0",0,NA,0,0,1.6,0.8,4.57,25.4,6.39,30.6,4150,261,0,263,536,12,"Med","High",62.8915662650602,0,63.3734939759036,129.156626506024,126.265060240964,0,0,0,0,0,0,6
"511",2024-10-12,2024-10-12,"15_A","15","A","5","0",0,NA,0,0,1.27,0.51,5.16,19,6.66,58.7,4035,101,0,440,543,2,"Med","None",25.0309789343247,0,109.0458488228,134.57249070632,134.076827757125,0,0,0,0,0,0,7
"512",2024-10-26,2024-10-26,"15_A","15","A","5","0",0,NA,0,0,0.97,2.13,4.99,21.3,6.2,53.1,3940,91,0,1492,1584,1,"Low","Low",23.0964467005076,0,378.680203045685,402.030456852792,401.776649746193,0,0,0,0,0,0,8
"513",2024-11-16,2024-11-16,"15_A","15","A","5","0",0,NA,0,0,1.78,2.95,5.05,16.7,6.37,67.4,4295,56,0,1222,1292,14,"Med","Low",13.0384167636787,0,284.516880093132,300.81490104773,297.55529685681,0,0,0,0,0,0,9
"514",2024-07-24,2024-07-23,"15_B","15","B","5","1",35,41,2.8356,0.0810171428571429,0.20112,NA,4.89,28.5,6.23,1.2,3920,21,10,0,34,3,"Low","Low",5.35714285714286,2.55102040816327,0,8.6734693877551,7.90816326530612,0,0,0,0,2.8356,0.0810171428571429,1
"515",2024-08-04,2024-08-03,"15_B","15","B","5","1",26,35,3.7755,0.145211538461538,2.82,27.85,5.01,27.4,6.03,38.9,4005,43,0,0,48,5,"Med","Low",10.7365792759051,0,0,11.9850187265918,10.7365792759051,0,0,0,0,3.7755,0.145211538461538,2
"516",2024-08-18,2024-08-17,"15_B","15","B","5","1",26,26,5.4478,0.209530769230769,4.61,7.2,5.11,27.4,6.41,51.7,4025,192,0,0,197,5,"Med","Low",47.7018633540373,0,0,48.944099378882,47.7018633540373,0,0,0,0,5.4478,0.209530769230769,3
"517",2024-09-01,2024-08-31,"15_B","15","B","5","1",25,26,7.0265,0.28106,7.17,5.45,5.1,28.3,6.44,47.4,3930,135,0,0,136,1,"Med","Low",34.3511450381679,0,0,34.6055979643766,34.3511450381679,0,0,0,0,7.0265,0.28106,4
"518",2024-09-15,2024-09-14,"15_B","15","B","5","1",22,25,6.6319,0.30145,5.45,13.89,5.05,23.4,6.41,47.6,4030,91,0,57,158,10,"Med","Low",22.5806451612903,0,14.1439205955335,39.2059553349876,36.7245657568238,0,0,0,0,6.6319,0.30145,5
"519",2024-09-28,2024-09-28,"15_B","15","B","5","1",22,NA,6.1643,0.280195454545455,0.93,0.8,4.57,25.4,6.39,30.6,4150,261,0,263,536,12,"Med","High",62.8915662650602,0,63.3734939759036,129.156626506024,126.265060240964,0,0,0,0,6.1643,0.280195454545455,6
"520",2024-10-12,2024-10-12,"15_B","15","B","5","1",18,NA,4.5573,0.253183333333333,0.67,0.51,5.16,19,6.66,58.7,4035,101,0,440,543,2,"Med","None",25.0309789343247,0,109.0458488228,134.57249070632,134.076827757125,0.4885,2,0.4885,2,5.0458,0.25229,7
"521",2024-10-26,2024-10-26,"15_B","15","B","5","1",8,NA,2.1515,0.2689375,1.76,2.13,4.99,21.3,6.2,53.1,3940,91,0,1492,1584,1,"Low","Low",23.0964467005076,0,378.680203045685,402.030456852792,401.776649746193,0.4885,2,0.4885,2,2.64,0.264,8
"522",2024-11-16,2024-11-16,"15_B","15","B","5","1",2,NA,0.6423,0.32115,2.57,2.95,5.05,16.7,6.37,67.4,4295,56,0,1222,1292,14,"Med","Low",13.0384167636787,0,284.516880093132,300.81490104773,297.55529685681,0.4885,2,0.4885,2,1.1308,0.2827,9
"523",2024-07-24,2024-07-23,"15_C","15","C","5","1",28,66,2.3933,0.085475,0.10896,NA,4.89,28.5,6.23,1.2,3920,21,10,0,34,3,"Low","Low",5.35714285714286,2.55102040816327,0,8.6734693877551,7.90816326530612,0,0,0,0,2.3933,0.085475,1
"524",2024-08-04,2024-08-03,"15_C","15","C","5","1",15,28,2.509,0.167266666666667,3.49,27.85,5.01,27.4,6.03,38.9,4005,43,0,0,48,5,"Med","Low",10.7365792759051,0,0,11.9850187265918,10.7365792759051,0,0,0,0,2.509,0.167266666666667,2
"525",2024-08-18,2024-08-17,"15_C","15","C","5","1",14,15,4.0726,0.2909,4.66,7.2,5.11,27.4,6.41,51.7,4025,192,0,0,197,5,"Med","Low",47.7018633540373,0,0,48.944099378882,47.7018633540373,0,0,0,0,4.0726,0.2909,3
"526",2024-09-01,2024-08-31,"15_C","15","C","5","1",13,14,5.1026,0.392507692307692,4.02,5.45,5.1,28.3,6.44,47.4,3930,135,0,0,136,1,"Med","Low",34.3511450381679,0,0,34.6055979643766,34.3511450381679,0,0,0,0,5.1026,0.392507692307692,4
"527",2024-09-15,2024-09-14,"15_C","15","C","5","1",15,13,6.6171,0.44114,8.32,13.89,5.05,23.4,6.41,47.6,4030,91,0,57,158,10,"Med","Low",22.5806451612903,0,14.1439205955335,39.2059553349876,36.7245657568238,0,0,0,0,6.6171,0.44114,5
"528",2024-09-28,2024-09-28,"15_C","15","C","5","1",14,NA,5.1774,0.369814285714286,1.32,0.8,4.57,25.4,6.39,30.6,4150,261,0,263,536,12,"Med","High",62.8915662650602,0,63.3734939759036,129.156626506024,126.265060240964,0,0,0,0,5.1774,0.369814285714286,6
"529",2024-10-12,2024-10-12,"15_C","15","C","5","1",13,NA,5.2514,0.403953846153846,0.84,0.51,5.16,19,6.66,58.7,4035,101,0,440,543,2,"Med","None",25.0309789343247,0,109.0458488228,134.57249070632,134.076827757125,0,0,0,0,5.2514,0.403953846153846,7
"530",2024-10-26,2024-10-26,"15_C","15","C","5","1",12,NA,4.3287,0.360725,1.27,2.13,4.99,21.3,6.2,53.1,3940,91,0,1492,1584,1,"Low","Low",23.0964467005076,0,378.680203045685,402.030456852792,401.776649746193,0,0,0,0,4.3287,0.360725,8
"531",2024-11-16,2024-11-16,"15_C","15","C","5","1",5,NA,1.5193,0.30386,1.08,2.95,5.05,16.7,6.37,67.4,4295,56,0,1222,1292,14,"Med","Low",13.0384167636787,0,284.516880093132,300.81490104773,297.55529685681,0,0,0,0,1.5193,0.30386,9
"532",2024-07-24,2024-07-23,"15_D","15","D","5","0",16,24,1.3923,0.08701875,0.19056,NA,4.89,28.5,6.23,1.2,3920,21,10,0,34,3,"Low","Low",5.35714285714286,2.55102040816327,0,8.6734693877551,7.90816326530612,0,0,0,0,1.3923,0.08701875,1
"533",2024-08-04,2024-08-03,"15_D","15","D","5","0",9,16,2.4614,0.273488888888889,2.57,27.85,5.01,27.4,6.03,38.9,4005,43,0,0,48,5,"Med","Low",10.7365792759051,0,0,11.9850187265918,10.7365792759051,0,0,0,0,2.4614,0.273488888888889,2
"534",2024-08-18,2024-08-17,"15_D","15","D","5","0",9,9,3.7669,0.418544444444444,6.02,7.2,5.11,27.4,6.41,51.7,4025,192,0,0,197,5,"Med","Low",47.7018633540373,0,0,48.944099378882,47.7018633540373,0,0,0,0,3.7669,0.418544444444444,3
"535",2024-09-01,2024-08-31,"15_D","15","D","5","0",9,9,5.2009,0.577877777777778,4.51,5.45,5.1,28.3,6.44,47.4,3930,135,0,0,136,1,"Med","Low",34.3511450381679,0,0,34.6055979643766,34.3511450381679,0,0,0,0,5.2009,0.577877777777778,4
"536",2024-09-15,2024-09-14,"15_D","15","D","5","0",6,9,4.0486,0.674766666666667,5.72,13.89,5.05,23.4,6.41,47.6,4030,91,0,57,158,10,"Med","Low",22.5806451612903,0,14.1439205955335,39.2059553349876,36.7245657568238,1.39,3,1.6302,4,5.6788,0.630977777777778,5
"537",2024-09-28,2024-09-28,"15_D","15","D","5","0",6,NA,3.3829,0.563816666666667,1.86,0.8,4.57,25.4,6.39,30.6,4150,261,0,263,536,12,"Med","High",62.8915662650602,0,63.3734939759036,129.156626506024,126.265060240964,1.39,3,1.6302,4,5.0131,0.557011111111111,6
"538",2024-10-12,2024-10-12,"15_D","15","D","5","0",2,NA,1.0731,0.53655,1,0.51,5.16,19,6.66,58.7,4035,101,0,440,543,2,"Med","None",25.0309789343247,0,109.0458488228,134.57249070632,134.076827757125,0.3964,2,2.0266,6,3.0997,0.774925,7
"539",2024-10-26,2024-10-26,"15_D","15","D","5","0",2,NA,1.1774,0.5887,1.14,2.13,4.99,21.3,6.2,53.1,3940,91,0,1492,1584,1,"Low","Low",23.0964467005076,0,378.680203045685,402.030456852792,401.776649746193,0.3964,2,2.0266,6,3.204,0.801,8
"540",2024-11-16,2024-11-16,"15_D","15","D","5","0",2,NA,0.9813,0.49065,1.11,2.95,5.05,16.7,6.37,67.4,4295,56,0,1222,1292,14,"Med","Low",13.0384167636787,0,284.516880093132,300.81490104773,297.55529685681,0.3964,2,2.0266,6,3.0079,0.751975,9
